zpid,streetAddress,zipcode,city,state,latitude,longitude,price,bathrooms,bedrooms,livingArea,homeType,priceForHDP,taxAssessedValue,lotAreaValue,brokerName
314427909,1227 Richards St,V6B3G3,Vancouver,BC,49.27579,-123.12494,1499900.0,2.0,2.0,1269.0,TOWNHOUSE,1499900.0,1369000.0,0.0,Royal LePage Sterling Realty Brokerage
2060775964,1710 Bayshore Dr #803,V6G3G4,Vancouver,BC,49.29236,-123.1326,1838000.0,2.0,2.0,1309.0,CONDO,1838000.0,,0.0,Cathay Pacific Realty Ltd. Brokerage
2059845846,1239 Georgia St W #1804,V6E4R8,Vancouver,BC,49.28773,-123.125626,999900.0,2.0,2.0,827.0,CONDO,999900.0,,0.0,Rennie & Associates Realty Ltd. Brokerage
314388437,927 E 63rd Ave,V5X2K9,Vancouver,BC,49.21319,-123.08662,1688000.0,2.0,4.0,1779.0,SINGLE_FAMILY,1688000.0,1297900.0,4356.0,RE/MAX Crest Realty Brokerage
2072187361,909 Burrard St #1705,V6Z2N2,Vancouver,BC,49.282425,-123.125305,1370000.0,2.0,2.0,1267.0,CONDO,1370000.0,,0.0,Century 21 In Town Realty Brokerage
2059847917,2083 W 33rd Ave #313,V6M4M6,Vancouver,BC,49.242588,-123.1526,1299000.0,2.0,3.0,1188.0,CONDO,1299000.0,,0.0,LeHomes Realty Brokerage
2062340866,2022 E 12th Ave,V5N2A8,Vancouver,BC,49.259247,-123.06341,1888888.0,3.0,5.0,2608.0,SINGLE_FAMILY,1888888.0,,3920.4,Sutton Group-Alliance R.E.S. Brokerage
2067622292,3198 Riverwalk Ave #205,V5S0E8,Vancouver,BC,49.20538,-123.03916,828000.0,2.0,2.0,821.0,CONDO,828000.0,,0.0,Century 21 In Town Realty Brokerage
314344601,2335 Heather St,V5Z3H7,Vancouver,BC,49.264584,-123.120094,1650000.0,2.0,3.0,1252.0,TOWNHOUSE,1650000.0,1244000.0,0.0,Park Georgia Realty Ltd. Brokerage
2060119979,2408 Grant St #206,V5K3G4,Vancouver,BC,49.27109,-123.05576,478000.0,1.0,0.0,420.0,CONDO,478000.0,,0.0,Oakwyn Realty Downtown Ltd. Brokerage
2060631931,1788 Columbia St #1403,V5Y0L7,Vancouver,BC,49.269627,-123.1086,879000.0,1.0,2.0,708.0,CONDO,879000.0,,0.0,Rennie & Associates Realty Ltd. Brokerage
2063198748,1372 Seymour St #1701,V6B0L1,Vancouver,BC,49.27459,-123.12756,2998000.0,3.0,3.0,2174.0,CONDO,2998000.0,,0.0,VIRANI REAL ESTATE ADVISORS Brokerage
2059935459,388 W 1st Ave #104,V5Y0B2,Vancouver,BC,49.268234,-123.113335,689000.0,1.0,1.0,594.0,CONDO,689000.0,,0.0,RE/MAX Crest Realty Brokerage
2076421049,2731 Duke St,V5R4S8,Vancouver,BC,,,1799000.0,4.0,4.0,2049.0,TOWNHOUSE,1799000.0,,0.0,Selmak Realty Limited Brokerage
2060872988,3451 Sawmill Cres #709,V5S0E3,Vancouver,BC,49.20579,-123.03277,879000.0,2.0,2.0,868.0,CONDO,879000.0,,0.0,Royal Pacific Realty Corp. Brokerage
2071100379,1386 Nicola St #24,V6G2G2,Vancouver,BC,,,3498000.0,3.0,2.0,2982.0,CONDO,3498000.0,,0.0,RE/MAX Masters Realty Brokerage
2081362214,1225 Richards St #805,V6B1E6,Vancouver,BC,49.27579,-123.12494,564900.0,1.0,0.0,417.0,CONDO,564900.0,,0.0,Team 3000 Realty Ltd. Brokerage
314388358,465 E 63rd Ave,V5X2K1,Vancouver,BC,49.21361,-123.095634,1999888.0,3.0,6.0,2565.0,SINGLE_FAMILY,1999888.0,1515000.0,4791.6,RE/MAX Real Estate Services Brokerage
2060145694,3430 E Kent Ave S #701,V5X2L7,Vancouver,BC,49.20617,-123.10145,983400.0,2.0,3.0,1022.0,CONDO,983400.0,,0.0,Wesgroup Realty Ltd. Brokerage
314369251,1808 E 2nd Ave,V5N1E2,Vancouver,BC,49.268414,-123.06753,1799999.0,4.0,4.0,1660.0,MULTI_FAMILY,1799999.0,1728000.0,0.0,Oakwyn Realty Ltd. Brokerage
314380917,445 E 44th Ave,V5W1W2,Vancouver,BC,49.230427,-123.09582,1498000.0,3.0,3.0,1212.0,MULTI_FAMILY,1498000.0,1402800.0,3920.4,SRS Westside Realty Brokerage
314415260,2026 E 32nd Ave,V5N3B8,Vancouver,BC,49.24126,-123.064445,2888000.0,7.0,8.0,2674.0,SINGLE_FAMILY,2888000.0,1307900.0,3484.8,RE/MAX Select Properties Brokerage
314416372,2469 E 40th Ave,V5R2V6,Vancouver,BC,49.23413,-123.05626,1399000.0,4.0,4.0,1437.0,MULTI_FAMILY,1399000.0,2085100.0,0.0,Luxmore Realty Brokerage
314320526,4612 W 8th Ave,V6R2A7,Vancouver,BC,49.26538,-123.21258,2798000.0,3.0,5.0,2733.0,SINGLE_FAMILY,2798000.0,2536000.0,3920.4,RE/MAX - Stuart Bonner Brokerage
314320782,4545 W 9th Ave,V6R2E2,Vancouver,BC,49.264977,-123.21053,3498000.0,6.0,6.0,2726.0,SINGLE_FAMILY,3498000.0,3213000.0,3920.4,Royal Pacific Realty Corp. Brokerage
2061593096,1335 Howe St #2102,V6Z1R7,Vancouver,BC,49.276466,-123.12976,1968000.0,2.0,2.0,1090.0,CONDO,1968000.0,,0.0,RE/MAX Crest Realty Brokerage
2059768657,1350 Comox St #202,V6E4E1,Vancouver,BC,49.284534,-123.13402,599000.0,1.0,1.0,611.0,CONDO,599000.0,,0.0,Momentum Realty Inc. Brokerage
2059767303,5058 Cambie St #203,V5Z3B2,Vancouver,BC,49.22662,-123.116745,1398000.0,2.0,2.0,1040.0,CONDO,1398000.0,,0.0,RE/MAX Select Properties Brokerage
314321266,4131 W 11th Ave,V6R2L5,Vancouver,BC,49.262978,-123.19788,2298000.0,2.0,3.0,1817.0,SINGLE_FAMILY,2298000.0,1471000.0,2178.0,Dracco Pacific Realty Brokerage
314346124,1160 W 15th Ave,V6H1R8,Vancouver,BC,49.257614,-123.13065,1488000.0,2.0,2.0,1196.0,TOWNHOUSE,1488000.0,891000.0,0.0,Royal LePage Sussex Brokerage
2061914656,4351 W 16th Ave,V6R3E6,Vancouver,BC,,,3980000.0,5.0,5.0,2872.0,SINGLE_FAMILY,3980000.0,,3920.4,Renanza Realty Inc. Brokerage
314320700,3885 Broadway W,V6R2C2,Vancouver,BC,49.264755,-123.190186,6380000.0,6.0,5.0,4189.0,SINGLE_FAMILY,6380000.0,5849000.0,6534.0,Luxmore Realty Brokerage
2059953139,1425 W 6th Ave #512,V6H4G5,Vancouver,BC,49.26643,-123.13716,1299000.0,2.0,2.0,1119.0,CONDO,1299000.0,,0.0,Sutton Group-West Coast Realty Brokerage
2064023681,1480 Howe St #4102,V6Z0G5,Vancouver,BC,49.275013,-123.13084,3588000.0,3.0,3.0,1767.0,CONDO,3588000.0,,0.0,Multiple Realty Ltd. Brokerage
2060248755,2973 Kingsway #102,V5R5J4,Vancouver,BC,49.236324,-123.04321,618000.0,2.0,2.0,861.0,CONDO,618000.0,,0.0,Multiple Realty Ltd. Brokerage
2063039227,1180 Broughton St #1201,V6G2B1,Vancouver,BC,49.283745,-123.13583,2388900.0,3.0,2.0,1319.0,CONDO,2388900.0,,0.0,Engel & Volkers Vancouver Brokerage
314392931,5920 Commercial St,V5P3N9,Vancouver,BC,49.230293,-123.067924,1899000.0,5.0,7.0,2328.0,SINGLE_FAMILY,1899000.0,1550000.0,3920.4,Nu Stream Realty Inc. Brokerage
2061326540,2655 Cranberry Dr #212,V6K4V5,Vancouver,BC,49.262226,-123.15416,1048000.0,2.0,2.0,933.0,CONDO,1048000.0,,0.0,Sutton Group-West Coast Realty Brokerage
314343868,6786 Blenheim St,V6N1R7,Vancouver,BC,49.22486,-123.178116,12800000.0,4.0,5.0,4275.0,SINGLE_FAMILY,12800000.0,6934000.0,1.8,Royal Pacific Riverside Realty Ltd. Brokerage
2064326966,1768 Cook St #1307,V5Y0N3,Vancouver,BC,49.269657,-123.1099,1799000.0,2.0,2.0,984.0,CONDO,1799000.0,,0.0,Regent Park Realty Inc. Brokerage
2060116884,707 E 20th Ave PENTHOUSE 7,V5V0B3,Vancouver,BC,49.25312,-123.08949,788800.0,2.0,2.0,725.0,CONDO,788800.0,,0.0,Oakwyn Realty Ltd. Brokerage
2060698887,53 Hastings St W #605,V6B1G4,Vancouver,BC,49.282116,-123.10631,875000.0,1.0,1.0,1047.0,CONDO,875000.0,,0.0,RE/MAX Select Realty Brokerage
314327031,2657 W 8th Ave,V6K2B5,Vancouver,BC,49.26517,-123.16598,1900000.0,4.0,2.0,1761.0,SINGLE_FAMILY,1900000.0,1849700.0,3049.2,TRG The Residential Group Realty Brokerage
2075347811,1480 Howe St #4001,V6Z0G5,Vancouver,BC,49.275013,-123.13084,1249000.0,1.0,2.0,814.0,CONDO,1249000.0,,0.0,Regent Park Realty Inc. Brokerage
2066504642,277 Thurlow St #302,V6C0C1,Vancouver,BC,,,9990000.0,4.0,3.0,3366.0,CONDO,9990000.0,,0.0,Luxmore Realty Brokerage
314388218,1322 E 62nd Ave,V5X2H5,Vancouver,BC,49.213505,-123.07935,2388000.0,6.0,6.0,3955.0,SINGLE_FAMILY,2388000.0,1941000.0,0.01,Royal LePage Westside Brokerage
314386134,320 E 57th Ave,V5X1S7,Vancouver,BC,49.218155,-123.09951,1675000.0,3.0,5.0,2453.0,SINGLE_FAMILY,1675000.0,1290300.0,3484.8,Oakwyn Realty Ltd. Brokerage
2064184101,525 Wheelhouse Sq #306,V5Z4L8,Vancouver,BC,49.269215,-123.1169,1349000.0,2.0,2.0,1123.0,CONDO,1349000.0,,0.0,Oakwyn Realty Downtown Ltd. Brokerage
314373002,3206 Carolina St,V5V4B1,Vancouver,BC,49.25619,-123.09162,2198000.0,5.0,6.0,2680.0,SINGLE_FAMILY,2198000.0,1723000.0,6098.4,RE/MAX Select Realty Brokerage
2061999843,5559 Stamford St,V5R4K5,Vancouver,BC,,,1598000.0,4.0,4.0,1719.0,TOWNHOUSE,1598000.0,,4791.6,eXp Realty Brokerage
314333734,4035 W 28th Ave,V6S1S7,Vancouver,BC,49.247417,-123.19477,7590000.0,6.0,5.0,4717.0,SINGLE_FAMILY,7590000.0,5387000.0,6969.6,Royal Pacific Realty Corp. Brokerage
314357945,8187 Cartier St,V6P4T6,Vancouver,BC,49.211605,-123.13815,2088000.0,2.0,4.0,1842.0,SINGLE_FAMILY,2088000.0,1828800.0,3920.4,Macdonald Realty Brokerage
2067643432,180 E 2nd Ave #1007,V5T1B5,Vancouver,BC,49.26885,-123.10121,899000.0,1.0,2.0,737.0,CONDO,899000.0,,0.0,Oakwyn Realty Downtown Ltd. Brokerage
314322123,4577 W 14th Ave,V6R2Y5,Vancouver,BC,49.260475,-123.211525,3580000.0,4.0,4.0,2382.0,SINGLE_FAMILY,3580000.0,3307000.0,3920.4,Macdonald Realty Westmar Brokerage
314384918,1935 E 53rd Ave,V5P1X5,Vancouver,BC,49.222046,-123.06718,2779900.0,6.0,7.0,3222.0,SINGLE_FAMILY,2779900.0,1252300.0,3484.8,RE/MAX City Realty Brokerage
2061362515,610 Granville St #904,V6C3T3,Vancouver,BC,,,839900.0,1.0,1.0,786.0,CONDO,839900.0,,0.0,Macdonald Realty Brokerage
314415042,2479 Saint Lawrence St,V5R2R5,Vancouver,BC,49.242355,-123.05506,1950000.0,5.0,7.0,2725.0,MULTI_FAMILY,1950000.0,2686000.0,6969.6,RE/MAX Crest Realty Brokerage
314393739,1358 E 28th Ave,V5V2R1,Vancouver,BC,49.245155,-123.07706,2288000.0,5.0,5.0,2062.0,SINGLE_FAMILY,2288000.0,1301100.0,3484.8,Heller Murch Realty Brokerage
2060794458,1510 W 1st Ave #603,V6J4S3,Vancouver,BC,,,598000.0,1.0,2.0,843.0,CONDO,598000.0,,0.0,Prompton Real Estate Services Inc. Brokerage
2061584314,5555 Yew St #1101,V6M3X9,Vancouver,BC,49.236217,-123.158905,1099000.0,2.0,2.0,1239.0,CONDO,1099000.0,,0.0,Dexter Realty Brokerage
2060658439,488 Kingsway #W407,V5T3J9,Vancouver,BC,,,659900.0,2.0,2.0,780.0,CONDO,659900.0,,0.0,RE/MAX Crest Realty Brokerage
314388462,1045 E 63rd Ave,V5X2L2,Vancouver,BC,49.213154,-123.084526,1699000.0,4.0,6.0,2800.0,SINGLE_FAMILY,1699000.0,1371000.0,3920.4,RE/MAX City Realty Brokerage
314352480,6608 Laburnum St,V6P5M7,Vancouver,BC,49.225613,-123.150505,4295000.0,4.0,5.0,3940.0,SINGLE_FAMILY,4295000.0,3718000.0,6534.0,RE/MAX Crest Realty Brokerage
2060673828,388 Drake St #2605,V6B6A8,Vancouver,BC,49.273598,-123.124916,1499000.0,2.0,2.0,1202.0,CONDO,1499000.0,,0.0,RE/MAX Select Properties Brokerage
2059924167,1522 W 28th Ave,V6J2Y5,Vancouver,BC,49.246204,-123.14017,2898000.0,2.0,3.0,1910.0,TOWNHOUSE,2898000.0,,0.0,RE/MAX Select Properties Brokerage
2060939557,128 Cordova St W #3002,V6B0E6,Vancouver,BC,49.282524,-123.107956,1099000.0,2.0,2.0,986.0,CONDO,1099000.0,,0.0,Century 21 In Town Realty Brokerage
314337490,2862 W 22nd Ave,V6L1M6,Vancouver,BC,49.25253,-123.16927,3190000.0,3.0,4.0,2175.0,SINGLE_FAMILY,3190000.0,2403000.0,4791.6,Nu Stream Realty Inc. Brokerage
314323347,2870 Mackenzie St,V6K4A2,Vancouver,BC,49.26067,-123.16996,2958000.0,4.0,5.0,2585.0,SINGLE_FAMILY,2958000.0,2325000.0,3920.4,Nu Stream Realty Inc. Brokerage
2059934788,108 Cordova St W #1808,V6B0G5,Vancouver,BC,49.282616,-123.107956,585000.0,1.0,1.0,585.0,CONDO,585000.0,,0.0,TRG The Residential Group Realty Brokerage
2060648186,1835 Barclay St #101,V6G1K7,Vancouver,BC,49.290634,-123.13797,729900.0,1.0,1.0,737.0,CONDO,729900.0,,0.0,Stilhavn Real Estate Services Brokerage
314377019,4963 Chester St,V5W3A7,Vancouver,BC,49.239655,-123.0895,1788800.0,2.0,3.0,2381.0,SINGLE_FAMILY,1788800.0,1528300.0,4791.6,Team 3000 Realty Ltd. Brokerage
2060611273,2220 Kingsway #1512,V5N0G4,Vancouver,BC,49.242813,-123.06155,820000.0,2.0,2.0,812.0,CONDO,820000.0,,0.0,RE/MAX Crest Realty Brokerage
314322291,4153 W 14th Ave,V6R2X6,Vancouver,BC,49.260277,-123.19866,4498000.0,4.0,4.0,2905.0,SINGLE_FAMILY,4498000.0,3733000.0,3920.4,Royal Pacific Realty Corp. Brokerage
2061754824,1111 Richards St #3003,V6B3E6,Vancouver,BC,49.276924,-123.123245,2398000.0,2.0,3.0,1346.0,CONDO,2398000.0,,0.0,Rennie & Associates Realty Ltd. Brokerage
2060839655,1253 E 41st Ave,V5W1N4,Vancouver,BC,49.233425,-123.105415,1288000.0,4.0,4.0,1180.0,MULTI_FAMILY,1288000.0,,3484.8,Sutton Group-West Coast Realty Brokerage
314426956,1486 W Hastings St,V6G3J6,Vancouver,BC,49.29013,-123.12792,1799000.0,3.0,3.0,1307.0,TOWNHOUSE,1799000.0,1670000.0,0.0,Coldwell Banker Prestige Realty Brokerage
2069323113,1480 Howe St PENTHOUSE 5,V6Z0G5,Vancouver,BC,,,9680000.0,3.0,2.0,2694.0,CONDO,9680000.0,,0.0,RE/MAX Masters Realty Brokerage
2059763276,550 Taylor St #1010,V6B1R1,Vancouver,BC,49.279778,-123.105576,634900.0,1.0,1.0,583.0,CONDO,634900.0,,0.0,Sutton Centre Realty Brokerage
2060183924,4685 Valley Dr #511,V6J5M2,Vancouver,BC,49.243565,-123.15168,1299999.0,2.0,2.0,1052.0,CONDO,1299999.0,,0.0,Sutton Group-West Coast Realty Brokerage
314381886,6779 Main St,V5X3H4,Vancouver,BC,49.223087,-123.10214,1798000.0,2.0,4.0,1708.0,SINGLE_FAMILY,1798000.0,1132500.0,3484.8,Sutton Group-West Coast Realty Brokerage
314343686,2709 W 49th Ave,V6N3S5,Vancouver,BC,49.227726,-123.16619,8490000.0,8.0,5.0,9347.0,SINGLE_FAMILY,8490000.0,7551000.0,0.52,Royal Pacific Realty Corp. Brokerage
314332287,3620 W 20th Ave,V6S1E8,Vancouver,BC,49.25441,-123.18593,2499800.0,2.0,3.0,1606.0,SINGLE_FAMILY,2499800.0,2402500.0,3920.4,Royal Pacific Realty Corp. Brokerage
314320371,4649 W 7th Ave,V6R1X4,Vancouver,BC,49.266743,-123.21364,3790000.0,5.0,4.0,2600.0,SINGLE_FAMILY,3790000.0,3280000.0,3920.4,Amex Broadway West Realty Brokerage
314359080,8507 Fremlin St,V6P3X1,Vancouver,BC,49.20919,-123.12788,1699980.0,3.0,3.0,1233.0,MULTI_FAMILY,1699980.0,1721300.0,0.0,Luxmore Realty Brokerage
314365084,21 W 15th Ave,V5Y1X7,Vancouver,BC,49.25783,-123.105774,1250000.0,2.0,1.0,990.0,TOWNHOUSE,1250000.0,889000.0,0.0,Multiple Realty Ltd. Brokerage
314335381,4033 W 39th Ave,V6N3B1,Vancouver,BC,49.236767,-123.19489,4890000.0,3.0,5.0,3465.0,SINGLE_FAMILY,4890000.0,4568000.0,8712.0,Sutton Group-West Coast Realty Brokerage
314413382,2070 E 26th Ave,V5N2W4,Vancouver,BC,49.24736,-123.06351,1799000.0,2.0,4.0,1410.0,SINGLE_FAMILY,1799000.0,1315900.0,3920.4,Royal LePage Sussex Brokerage
2061437283,1500 Hornby St #409,V6Z2R1,Vancouver,BC,,,959900.0,2.0,2.0,1102.0,CONDO,959900.0,,0.0,Keller Williams Realty VanCentral Brokerage
314397260,2565 Dundas St,V5K1P7,Vancouver,BC,49.285038,-123.05295,1599000.0,2.0,4.0,1792.0,SINGLE_FAMILY,1599000.0,1280300.0,3920.4,Royal Pacific Realty (Kingsway) Ltd. Brokerage
2076449268,383 Hastings St E,V6A1P3,Vancouver,BC,,,1549000.0,3.0,7.0,3310.0,SINGLE_FAMILY,1549000.0,,3049.2,RE/MAX Real Estate Services Brokerage
314341562,2974 W 42nd Ave,V6N3G9,Vancouver,BC,49.233482,-123.17237,2618000.0,4.0,4.0,1915.0,MULTI_FAMILY,2618000.0,2715500.0,5662.8,Heller Murch Realty Brokerage
2062219371,289 Alexander St #808,V6A4H6,Vancouver,BC,49.28443,-123.09843,798000.0,2.0,1.0,790.0,CONDO,798000.0,,0.0,RE/MAX - Stuart Bonner Brokerage
2060648188,1408 Strathmore Mews #1501,V6Z3A9,Vancouver,BC,49.272675,-123.126625,1479000.0,2.0,2.0,1120.0,CONDO,1479000.0,,0.0,Stilhavn Real Estate Services Brokerage
2062476319,2025 Stephens St #408,V6K3W2,Vancouver,BC,,,769000.0,2.0,2.0,703.0,CONDO,769000.0,,0.0,Sutton Centre Realty Brokerage
2067528880,1480 Howe St #5501,V6Z0G5,Vancouver,BC,,,8388900.0,5.0,4.0,2739.0,CONDO,8388900.0,,0.0,Royal Pacific Realty Corp. Brokerage
2060858246,530 E 18th Ave,V5V1C9,Vancouver,BC,49.254387,-123.10408,2988000.0,6.0,6.0,2769.0,SINGLE_FAMILY,2988000.0,,3049.2,Oakwyn Realty Encore Brokerage
2059768307,58 Keefer Pl #2605,V6B0B8,Vancouver,BC,49.27916,-123.10704,799000.0,1.0,1.0,653.0,CONDO,799000.0,,0.0,Interlink Realty Brokerage
2060639517,1077 Cordova St W #2803,V6C2C6,Vancouver,BC,49.288555,-123.11806,5357000.0,4.0,3.0,2432.0,CONDO,5357000.0,,0.0,Royal LePage Sussex Brokerage
2071344958,977 W 8th Ave #101,V5Z1E4,Vancouver,BC,,,2395000.0,2.0,2.0,1973.0,CONDO,2395000.0,,0.0,Sotheby's International Realty Canada Brokerage
2073289139,1111 Richards St #2309,V6B3E6,Vancouver,BC,49.276924,-123.123245,2595000.0,2.0,3.0,1292.0,CONDO,2595000.0,,0.0,Engel & Volkers Vancouver Brokerage
